,Metadata_plate_map_name,Metadata_broad_sample,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_BRD ID,Metadata_BRD with batch,Metadata_Common Name,Metadata_MoA,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Object_Count,Metadata_batch,p_value,average_precision
205,S-C-7314-04-CMP-001,BRD-K53665955-001-05-9,2.3097,5.0,DMSO,K53665955,BRD-K53665955-001-03-0,MK-5108,Aurora kinase inhibitor,BR00122246,I14,9,2704,2704,2704,2704,2023_05_15_Batch1,0.00029997000299970003,0.6180555555555555
206,S-C-7314-04-CMP-001,BRD-K39974922-001-05-9,2.1343,5.0,DMSO,K39974922,BRD-K39974922-001-04-3,lenvatinib,FGFR inhibitor,BR00122246,I15,9,3219,3219,3219,3219,2023_05_15_Batch1,9.999000099990002e-05,1.0
207,S-C-7314-04-CMP-001,BRD-K85776940-001-01-9,1.983,5.0,DMSO,K85776940,BRD-K85776940-001-01-9,delta-Tocotrienol,HMGCR inhibitor,BR00122246,I16,9,3911,3911,3911,3911,2023_05_15_Batch1,0.16378362163783622,0.028853383458646614
208,S-C-7314-04-CMP-001,BRD-K37379014-001-02-0,2.1024,5.0,DMSO,K37379014,BRD-K37379014-001-01-2,filanesib,kinesin inhibitor,BR00122246,I17,9,498,498,498,498,2023_05_15_Batch1,9.999000099990002e-05,0.7066666666666667
209,S-C-7314-04-CMP-001,BRD-K83192048-050-01-9,2.0425,5.0,DMSO,K83192048,BRD-K83192048-050-03-5,dimethindene-(S)-(+),acetylcholine receptor antagonist,BR00122246,I18,9,4117,4117,4117,4117,2023_05_15_Batch1,0.030596940305969402,0.1071870128473902
210,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,I19,9,4882,4882,4882,4882,2023_05_15_Batch1,,
211,S-C-7314-04-CMP-001,BRD-K82941592-238-06-9,2.6182,5.0,DMSO,K82941592,BRD-K82941592-238-03-7,rosuvastatin,HMGCR inhibitor,BR00122246,I20,9,4385,4385,4385,4385,2023_05_15_Batch1,0.5540445955404459,0.011830217944389135
212,S-C-7314-04-CMP-001,BRD-K54955827-001-03-9,1.6019,5.0,DMSO,K54955827,BRD-K54955827-001-02-2,niraparib,PARP inhibitor,BR00122246,I21,9,2265,2265,2265,2265,2023_05_15_Batch1,9.999000099990002e-05,1.0
213,S-C-7314-04-CMP-001,BRD-K66401437-001-03-3,2.8303,5.0,DMSO,K66401437,BRD-K66401437-001-03-3,THZ1,CDK inhibitor,BR00122246,I22,9,117,117,117,117,2023_05_15_Batch1,9.999000099990002e-05,1.0
214,S-C-7314-04-CMP-001,BRD-K45909031-001-03-9,2.4849,5.0,DMSO,K45909031,BRD-K45909031-001-01-5,WZ4003,AMPK inhibitor,BR00122246,I23,9,3574,3574,3574,3574,2023_05_15_Batch1,0.0235976402359764,0.12411186696900983
215,S-C-7314-04-CMP-001,BRD-K93942811-001-03-9,1.9224,5.0,DMSO,K93942811,BRD-K93942811-001-01-3,ML-323,ubiquitin specific protease inhibitor,BR00122246,I24,9,3471,3471,3471,3471,2023_05_15_Batch1,0.06459354064593541,0.06097927616914959
216,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,J01,9,3975,3975,3975,3975,2023_05_15_Batch1,,
217,S-C-7314-04-CMP-001,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122246,J02,9,111,111,111,111,2023_05_15_Batch1,0.00029997000299970003,0.625
218,S-C-7314-04-CMP-001,BRD-K12511835-003-03-9,1.6309,5.0,DMSO,K12511835,BRD-K12511835-003-01-2,BMS-863233,CDC inhibitor,BR00122246,J03,9,3298,3298,3298,3298,2023_05_15_Batch1,9.999000099990002e-05,1.0
219,S-C-7314-04-CMP-001,BRD-K06883221-001-02-9,2.0725,5.0,DMSO,K06883221,BRD-K06883221-001-01-9,apratastat,tumor necrosis factor production inhibitor,BR00122246,J04,9,3842,3842,3842,3842,2023_05_15_Batch1,0.8029197080291971,0.008570422259617266
220,S-C-7314-04-CMP-001,BRD-K12737986-001-01-4,1.2215,5.0,DMSO,K12737986,BRD-K12737986-001-01-4,veliparib,PARP inhibitor,BR00122246,J05,9,4065,4065,4065,4065,2023_05_15_Batch1,0.255974402559744,0.021849494083003494
221,S-C-7314-04-CMP-001,BRD-K19477839-001-10-9,1.797,5.0,DMSO,K19477839,BRD-K19477839-001-07-6,SGX523,hepatocyte growth factor receptor inhibitor,BR00122246,J06,9,4186,4186,4186,4186,2023_05_15_Batch1,0.3027697230276972,0.01931807577454274
222,S-C-7314-04-CMP-001,BRD-A12994259-001-11-9,1.3662,5.0,DMSO,A12994259,BRD-A12994259-001-02-1,pomalidomide,tumor necrosis factor production inhibitor,BR00122246,J07,9,4031,4031,4031,4031,2023_05_15_Batch1,0.12618738126187382,0.035936088527551945
223,S-C-7314-04-CMP-001,BRD-K60130390-001-02-1,2.7335,5.0,DMSO,K60130390,BRD-K60130390-001-02-1,UNC0642,histone lysine methyltransferase inhibitor,BR00122246,J08,9,3733,3733,3733,3733,2023_05_15_Batch1,9.999000099990002e-05,1.0
224,S-C-7314-04-CMP-001,BRD-K98203492-001-06-9,2.0875,5.0,DMSO,K98203492,BRD-K98203492-003-04-1,GSK-J4,histone lysine demethylase inhibitor,BR00122246,J09,9,1284,1284,1284,1284,2023_05_15_Batch1,9.999000099990002e-05,1.0
225,S-C-7314-04-CMP-001,BRD-K83192048-050-01-9,2.0425,5.0,DMSO,K83192048,BRD-K83192048-050-03-5,dimethindene-(S)-(+),acetylcholine receptor antagonist,BR00122246,J10,9,4072,4072,4072,4072,2023_05_15_Batch1,0.10668933106689331,0.04127217575144774
226,S-C-7314-04-CMP-001,BRD-K36234266-001-10-6,1.0702,5.0,DMSO,K36234266,BRD-K36234266-001-09-8,carmustine,DNA inhibitor,BR00122246,J11,9,4037,4037,4037,4037,2023_05_15_Batch1,0.203979602039796,0.02537834578275755
227,S-C-7314-04-CMP-001,BRD-K57080016-001-19-1,2.2884,5.0,DMSO,K57080016,BRD-K57080016-001-01-9,selumetinib,MEK inhibitor,BR00122246,J12,9,3360,3360,3360,3360,2023_05_15_Batch1,0.00019998000199980003,0.5526315789473685
228,S-C-7314-04-CMP-001,BRD-K93942811-001-03-9,1.9224,5.0,DMSO,K93942811,BRD-K93942811-001-01-3,ML-323,ubiquitin specific protease inhibitor,BR00122246,J13,9,3596,3596,3596,3596,2023_05_15_Batch1,0.054094590540945904,0.07077673284569837
229,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,J14,9,3999,3999,3999,3999,2023_05_15_Batch1,,
230,S-C-7314-04-CMP-001,BRD-K67772619-001-06-9,1.4213,5.0,DMSO,K67772619,BRD-K67772619-001-05-1,rheochrysidin,protein tyrosine kinase inhibitor,BR00122246,J15,9,3936,3936,3936,3936,2023_05_15_Batch1,0.46255374462553744,0.013856307152396538
231,S-C-7314-04-CMP-001,BRD-K25611237-001-09-9,1.7471,5.0,DMSO,K25611237,BRD-K25611237-001-02-1,ML324,histone lysine demethylase inhibitor,BR00122246,J16,9,3618,3618,3618,3618,2023_05_15_Batch1,0.053394660533946606,0.07140522875816994
232,S-C-7314-04-CMP-001,BRD-K33818169-003-04-6,3.0926,5.0,DMSO,K33818169,BRD-K33818169-003-04-6,GW-3965,LXR agonist,BR00122246,J17,9,3931,3931,3931,3931,2023_05_15_Batch1,0.04229577042295771,0.08488392698919016
233,S-C-7314-04-CMP-001,BRD-A53576514-048-02-8,2.3075,5.0,DMSO,A53576514,BRD-A53576514-048-14-3,orphenadrine,acetylcholine receptor antagonist,BR00122246,J18,9,4078,4078,4078,4078,2023_05_15_Batch1,0.054094590540945904,0.07065217391304347
234,S-C-7314-04-CMP-001,BRD-K25433859-003-03-1,1.5693,5.0,DMSO,K25433859,BRD-K25433859-003-23-9,maprotiline,tricyclic antidepressant,BR00122246,J19,9,3947,3947,3947,3947,2023_05_15_Batch1,0.14478552144785523,0.03259187620889748
235,S-C-7314-04-CMP-001,BRD-K76908866-001-08-9,2.3477,5.0,DMSO,K76908866,BRD-K76908866-001-07-6,CP-724714,EGFR inhibitor,BR00122246,J20,9,3821,3821,3821,3821,2023_05_15_Batch1,0.036996300369963,0.09224598930481283
236,S-C-7314-04-CMP-001,BRD-K54955827-001-03-9,1.6019,5.0,DMSO,K54955827,BRD-K54955827-001-02-2,niraparib,PARP inhibitor,BR00122246,J21,9,2446,2446,2446,2446,2023_05_15_Batch1,9.999000099990002e-05,1.0
237,S-C-7314-04-CMP-001,BRD-K72951360-001-02-9,3.6182,5.0,DMSO,K72951360,BRD-K72951360-001-01-4,valrubicin,DNA inhibitor,BR00122246,J22,9,201,201,201,201,2023_05_15_Batch1,9.999000099990002e-05,0.9166666666666666
238,S-C-7314-04-CMP-001,BRD-K38627885-001-01-9,2.0674,5.0,DMSO,K38627885,BRD-K38627885-001-01-9,APY0201,phosphoinositide dependent kinase inhibitor,BR00122246,J23,9,1990,1990,1990,1990,2023_05_15_Batch1,9.999000099990002e-05,1.0
239,S-C-7314-04-CMP-001,BRD-K61688984-001-04-5,1.812,5.0,DMSO,K61688984,BRD-K61688984-001-02-9,RGFP966,HDAC inhibitor,BR00122246,J24,9,2662,2662,2662,2662,2023_05_15_Batch1,9.999000099990002e-05,0.9166666666666666
240,S-C-7314-04-CMP-001,BRD-K64881305-001-07-9,2.5853,5.0,DMSO,K64881305,BRD-K64881305-001-05-2,ispinesib,kinesin inhibitor,BR00122246,K01,9,455,455,455,455,2023_05_15_Batch1,0.0198980101989801,0.1545077801235437
241,S-C-7314-04-CMP-001,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122246,K02,9,3102,3102,3102,3102,2023_05_15_Batch1,0.010798920107989201,0.21536796536796535
242,S-C-7314-04-CMP-001,BRD-K97452254-001-02-9,2.3578,5.0,DMSO,K97452254,BRD-K97452254-001-01-3,AMG-925,CDK inhibitor,BR00122246,K03,9,2149,2149,2149,2149,2023_05_15_Batch1,9.999000099990002e-05,1.0
243,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,K04,9,4248,4248,4248,4248,2023_05_15_Batch1,,
244,S-C-7314-04-CMP-001,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122246,K05,9,4370,4370,4370,4370,2023_05_15_Batch1,0.1730826917308269,0.02854664975877097
245,S-C-7314-04-CMP-001,BRD-K54955827-001-03-9,1.6019,5.0,DMSO,K54955827,BRD-K54955827-001-02-2,niraparib,PARP inhibitor,BR00122246,K06,9,2354,2354,2354,2354,2023_05_15_Batch1,9.999000099990002e-05,1.0
246,S-C-7314-04-CMP-001,BRD-K99113996-001-02-0,2.3127,5.0,DMSO,K99113996,BRD-K99113996-001-02-0,AZD2014,mTOR inhibitor,BR00122246,K07,9,1431,1431,1431,1431,2023_05_15_Batch1,9.999000099990002e-05,1.0
247,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,K09,9,3915,3915,3915,3915,2023_05_15_Batch1,,
248,S-C-7314-04-CMP-001,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122246,K08,9,3825,3825,3825,3825,2023_05_15_Batch1,0.00039996000399960006,0.44850948509485095
249,S-C-7314-04-CMP-001,BRD-K32730239-001-03-9,1.3065,5.0,DMSO,K32730239,BRD-K32730239-001-01-0,SU3327,JNK inhibitor,BR00122246,K10,9,3357,3357,3357,3357,2023_05_15_Batch1,0.40785921407859216,0.011142839406542926
250,S-C-7314-04-CMP-001,BRD-K63631219-001-01-6,1.1784,5.0,DMSO,K63631219,BRD-K63631219-001-01-6,quazinone,phosphodiesterase inhibitor,BR00122246,K11,9,3845,3845,3845,3845,2023_05_15_Batch1,0.1506849315068493,0.03169887483612974
251,S-C-7314-04-CMP-001,BRD-K73397362-001-09-9,2.6031,5.0,DMSO,K73397362,BRD-K73397362-001-06-6,purmorphamine,smoothened receptor agonist,BR00122246,K12,9,3989,3989,3989,3989,2023_05_15_Batch1,0.052394760523947606,0.068734335839599
252,S-C-7314-04-CMP-001,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122246,K13,9,3414,3414,3414,3414,2023_05_15_Batch1,0.3381661833816618,0.017375183149061908
253,S-C-7314-04-CMP-001,BRD-K24600306-003-02-9,2.3445,5.0,DMSO,K24600306,BRD-K24600306-003-02-9,ML-298,phospholipase inhibitor,BR00122246,K14,9,3943,3943,3943,3943,2023_05_15_Batch1,0.029197080291970802,0.10468490878938641
254,S-C-7314-04-CMP-001,BRD-K01826510-001-09-9,1.8745,5.0,DMSO,K01826510,BRD-K01826510-300-06-9,hydroxyzine,antihistamine,BR00122246,K15,9,3908,3908,3908,3908,2023_05_15_Batch1,0.2034796520347965,0.025224867724867723
255,S-C-7314-04-CMP-001,BRD-K25611237-001-09-9,1.7471,5.0,DMSO,K25611237,BRD-K25611237-001-02-1,ML324,histone lysine demethylase inhibitor,BR00122246,K16,9,3547,3547,3547,3547,2023_05_15_Batch1,0.017198280171982803,0.17210190025724006
256,S-C-7314-04-CMP-001,BRD-K66401437-001-03-3,2.8303,5.0,DMSO,K66401437,BRD-K66401437-001-03-3,THZ1,CDK inhibitor,BR00122246,K17,9,116,116,116,116,2023_05_15_Batch1,9.999000099990002e-05,0.7222222222222222
257,S-C-7314-04-CMP-001,BRD-K30707190-001-06-9,1.6017,5.0,DMSO,K30707190,BRD-K30707190-001-04-1,PNU-74654,beta-catenin inhibitor,BR00122246,K18,9,4197,4197,4197,4197,2023_05_15_Batch1,0.19098090190980901,0.026675943123468823
258,S-C-7314-04-CMP-001,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122246,K19,9,1579,1579,1579,1579,2023_05_15_Batch1,9.999000099990002e-05,1.0
259,S-C-7314-04-CMP-001,BRD-K84937637-001-21-9,4.5709,5.0,DMSO,K84937637,BRD-K84937637-001-11-5,sirolimus,mTOR inhibitor,BR00122246,K20,9,2757,2757,2757,2757,2023_05_15_Batch1,9.999000099990002e-05,1.0
260,S-C-7314-04-CMP-001,BRD-K50055394-001-04-9,2.0844,5.0,DMSO,K50055394,BRD-K50055394-001-03-6,halopemide,phospholipase inhibitor,BR00122246,K21,9,4035,4035,4035,4035,2023_05_15_Batch1,0.0004999500049995,0.40583804143126173
261,S-C-7314-04-CMP-001,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122246,K22,9,243,243,243,243,2023_05_15_Batch1,9.999000099990002e-05,0.7000000000000001
262,S-C-7314-04-CMP-001,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122246,K23,9,4024,4024,4024,4024,2023_05_15_Batch1,0.03469653034696531,0.0923444976076555
263,S-C-7314-04-CMP-001,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122246,K24,9,3519,3519,3519,3519,2023_05_15_Batch1,0.020897910208979104,0.12744444444444444
264,S-C-7314-04-CMP-001,BRD-K73397362-001-09-9,2.6031,5.0,DMSO,K73397362,BRD-K73397362-001-06-6,purmorphamine,smoothened receptor agonist,BR00122246,L01,9,4218,4218,4218,4218,2023_05_15_Batch1,0.016998300169983,0.1722222222222222
265,S-C-7314-04-CMP-001,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122246,L02,9,4015,4015,4015,4015,2023_05_15_Batch1,0.0020997900209979003,0.357394239747181
266,S-C-7314-04-CMP-001,BRD-K60130390-001-02-1,2.7335,5.0,DMSO,K60130390,BRD-K60130390-001-02-1,UNC0642,histone lysine methyltransferase inhibitor,BR00122246,L03,9,3758,3758,3758,3758,2023_05_15_Batch1,9.999000099990002e-05,1.0
267,S-C-7314-04-CMP-001,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122246,L04,9,4403,4403,4403,4403,2023_05_15_Batch1,0.05699430056994301,0.06420454545454546
268,S-C-7314-04-CMP-001,BRD-K97452254-001-02-9,2.3578,5.0,DMSO,K97452254,BRD-K97452254-001-01-3,AMG-925,CDK inhibitor,BR00122246,L05,9,2133,2133,2133,2133,2023_05_15_Batch1,9.999000099990002e-05,1.0
269,S-C-7314-04-CMP-001,BRD-K70578146-001-13-9,0.16697,0.133,DMSO,K70578146,BRD-K70578146-001-09-1,DACTINOMYCIN,Apoptosis inducer (transcription inhibitor),BR00122246,L06,9,169,169,169,169,2023_05_15_Batch1,9.999000099990002e-05,0.7575757575757575
270,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,L07,9,4194,4194,4194,4194,2023_05_15_Batch1,,
271,S-C-7314-04-CMP-001,BRD-K32730239-001-03-9,1.3065,5.0,DMSO,K32730239,BRD-K32730239-001-01-0,SU3327,JNK inhibitor,BR00122246,L08,9,3775,3775,3775,3775,2023_05_15_Batch1,0.42685731426857315,0.010653726015171798
272,S-C-7314-04-CMP-001,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122246,L09,9,3827,3827,3827,3827,2023_05_15_Batch1,0.018598140185981403,0.1722222222222222
273,S-C-7314-04-CMP-001,BRD-K38627885-001-01-9,2.0674,5.0,DMSO,K38627885,BRD-K38627885-001-01-9,APY0201,phosphoinositide dependent kinase inhibitor,BR00122246,L10,9,2253,2253,2253,2253,2023_05_15_Batch1,9.999000099990002e-05,1.0
274,S-C-7314-04-CMP-001,BRD-K24600306-003-02-9,2.3445,5.0,DMSO,K24600306,BRD-K24600306-003-02-9,ML-298,phospholipase inhibitor,BR00122246,L11,9,4015,4015,4015,4015,2023_05_15_Batch1,0.059394060593940604,0.06458818958818958
275,S-C-7314-04-CMP-001,BRD-K84937637-001-21-9,4.5709,5.0,DMSO,K84937637,BRD-K84937637-001-11-5,sirolimus,mTOR inhibitor,BR00122246,L12,9,3069,3069,3069,3069,2023_05_15_Batch1,9.999000099990002e-05,0.9166666666666666
276,S-C-7314-04-CMP-001,BRD-K72951360-001-02-9,3.6182,5.0,DMSO,K72951360,BRD-K72951360-001-01-4,valrubicin,DNA inhibitor,BR00122246,L13,9,194,194,194,194,2023_05_15_Batch1,9.999000099990002e-05,0.7916666666666666
277,S-C-7314-04-CMP-001,BRD-K75009076-001-04-9,1.8813,5.0,DMSO,K75009076,BRD-K75009076-001-02-1,SCH-900776,CHK inhibitor,BR00122246,L14,9,596,596,596,596,2023_05_15_Batch1,9.999000099990002e-05,1.0
278,S-C-7314-04-CMP-001,BRD-A87435144-001-01-6,2.3944,5.0,DMSO,A87435144,BRD-A87435144-001-01-6,AZD7545,pyruvate dehydrogenase kinase inhibitor,BR00122246,L15,9,3594,3594,3594,3594,2023_05_15_Batch1,0.07269273072692731,0.055006105006105005
279,S-C-7314-04-CMP-001,BRD-K56932272-001-02-9,2.4378,5.0,DMSO,K56932272,BRD-K56932272-001-02-9,BMS-566419,inosine monophosphate dehydrogenase inhibitor,BR00122246,L16,9,2628,2628,2628,2628,2023_05_15_Batch1,9.999000099990002e-05,1.0
280,S-C-7314-04-CMP-001,BRD-K85776940-001-01-9,1.983,5.0,DMSO,K85776940,BRD-K85776940-001-01-9,delta-Tocotrienol,HMGCR inhibitor,BR00122246,L17,9,4002,4002,4002,4002,2023_05_15_Batch1,0.24947505249475052,0.021470132045144818
281,S-C-7314-04-CMP-001,BRD-K30707190-001-06-9,1.6017,5.0,DMSO,K30707190,BRD-K30707190-001-04-1,PNU-74654,beta-catenin inhibitor,BR00122246,L18,9,3771,3771,3771,3771,2023_05_15_Batch1,0.39776022397760225,0.015283025237543388
282,S-C-7314-04-CMP-001,BRD-K61688984-001-04-5,1.812,5.0,DMSO,K61688984,BRD-K61688984-001-02-9,RGFP966,HDAC inhibitor,BR00122246,L19,9,2495,2495,2495,2495,2023_05_15_Batch1,9.999000099990002e-05,1.0
283,S-C-7314-04-CMP-001,BRD-K44227013-001-15-9,2.6628,5.0,DMSO,K44227013,BRD-K44227013-001-08-0,ponatinib,Bcr-Abl kinase inhibitor,BR00122246,L20,9,312,312,312,312,2023_05_15_Batch1,0.00039996000399960006,0.5444444444444444
284,S-C-7314-04-CMP-001,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122246,L21,9,3990,3990,3990,3990,2023_05_15_Batch1,0.00029997000299970003,0.6666666666666666
285,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,L22,9,4208,4208,4208,4208,2023_05_15_Batch1,,
286,S-C-7314-04-CMP-001,BRD-K98251413-001-07-9,1.7617,5.0,DMSO,K98251413,BRD-K98251413-001-04-0,IOX2,hypoxia inducible factor inhibitor,BR00122246,L23,9,3969,3969,3969,3969,2023_05_15_Batch1,0.19308069193080693,0.025798242794385515
287,S-C-7314-04-CMP-001,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122246,L24,9,3025,3025,3025,3025,2023_05_15_Batch1,0.009799020097990201,0.3131313131313131
288,S-C-7314-04-CMP-001,BRD-K76908866-001-08-9,2.3477,5.0,DMSO,K76908866,BRD-K76908866-001-07-6,CP-724714,EGFR inhibitor,BR00122246,M01,9,3891,3891,3891,3891,2023_05_15_Batch1,0.3755624437556244,0.01590065545289426
289,S-C-7314-04-CMP-001,BRD-K67772619-001-06-9,1.4213,5.0,DMSO,K67772619,BRD-K67772619-001-05-1,rheochrysidin,protein tyrosine kinase inhibitor,BR00122246,M02,9,4025,4025,4025,4025,2023_05_15_Batch1,0.4831516848315168,0.013212247613842591
290,S-C-7314-04-CMP-001,BRD-K99433989-001-02-9,2.4503,5.0,DMSO,K99433989,BRD-K99433989-001-02-9,SAG,smoothened receptor agonist,BR00122246,M03,9,3963,3963,3963,3963,2023_05_15_Batch1,0.00039996000399960006,0.5444444444444444
291,S-C-7314-04-CMP-001,BRD-K12511835-003-03-9,1.6309,5.0,DMSO,K12511835,BRD-K12511835-003-01-2,BMS-863233,CDC inhibitor,BR00122246,M04,9,3393,3393,3393,3393,2023_05_15_Batch1,9.999000099990002e-05,1.0
292,S-C-7314-04-CMP-001,BRD-K17953061-001-05-1,0.012596,0.027,DMSO,K17953061,BRD-K17953061-001-14-3,Staurosporine,Apoptosis inducer (ATP-competitive kinase inhibitor),BR00122246,M05,9,895,895,895,895,2023_05_15_Batch1,9.999000099990002e-05,1.0
293,S-C-7314-04-CMP-001,BRD-K94455792-001-01-8,2.7432,5.0,DMSO,K94455792,BRD-K94455792-001-01-8,ICG-001,beta-catenin inhibitor,BR00122246,M06,9,3010,3010,3010,3010,2023_05_15_Batch1,9.999000099990002e-05,0.6969696969696969
294,S-C-7314-04-CMP-001,BRD-K44227013-001-15-9,2.6628,5.0,DMSO,K44227013,BRD-K44227013-001-08-0,ponatinib,Bcr-Abl kinase inhibitor,BR00122246,M07,9,434,434,434,434,2023_05_15_Batch1,0.00019998000199980003,0.5777777777777778
295,S-C-7314-04-CMP-001,BRD-K63631219-001-01-6,1.1784,5.0,DMSO,K63631219,BRD-K63631219-001-01-6,quazinone,phosphodiesterase inhibitor,BR00122246,M08,9,4205,4205,4205,4205,2023_05_15_Batch1,0.26577342265773424,0.021273883254784878
296,S-C-7314-04-CMP-001,BRD-K56301217-001-02-5,4.0671,5.0,DMSO,K56301217,BRD-K56301217-001-07-4,ABT-737,BCL inhibitor,BR00122246,M09,9,3063,3063,3063,3063,2023_05_15_Batch1,9.999000099990002e-05,0.7166666666666667
297,S-C-7314-04-CMP-001,BRD-K21728777-001-03-9,2.5179,5.0,DMSO,K21728777,BRD-K21728777-001-02-3,AMG900,Aurora kinase inhibitor,BR00122246,M10,9,739,739,739,739,2023_05_15_Batch1,9.999000099990002e-05,1.0
298,S-C-7314-04-CMP-001,BRD-K25433859-003-03-1,1.5693,5.0,DMSO,K25433859,BRD-K25433859-003-23-9,maprotiline,tricyclic antidepressant,BR00122246,M11,9,4143,4143,4143,4143,2023_05_15_Batch1,0.36136386361363865,0.016909535040431266
299,S-C-7314-04-CMP-001,BRD-K50055394-001-04-9,2.0844,5.0,DMSO,K50055394,BRD-K50055394-001-03-6,halopemide,phospholipase inhibitor,BR00122246,M12,9,3942,3942,3942,3942,2023_05_15_Batch1,9.999000099990002e-05,1.0
300,S-C-7314-04-CMP-001,BRD-K67578145-001-13-9,1.6719,5.0,DMSO,K67578145,BRD-K67578145-001-09-7,GDC-0879,RAF inhibitor,BR00122246,M13,9,4544,4544,4544,4544,2023_05_15_Batch1,9.999000099990002e-05,1.0
301,S-C-7314-04-CMP-001,BRD-K06883221-001-02-9,2.0725,5.0,DMSO,K06883221,BRD-K06883221-001-01-9,apratastat,tumor necrosis factor production inhibitor,BR00122246,M14,9,4384,4384,4384,4384,2023_05_15_Batch1,0.30256974302569745,0.019339515696455926
302,S-C-7314-04-CMP-001,BRD-K12737986-001-01-4,1.2215,5.0,DMSO,K12737986,BRD-K12737986-001-01-4,veliparib,PARP inhibitor,BR00122246,M15,9,4133,4133,4133,4133,2023_05_15_Batch1,0.33136686331366866,0.018032478430158632
303,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,M16,9,4199,4199,4199,4199,2023_05_15_Batch1,,
304,S-C-7314-04-CMP-001,BRD-K83192048-050-01-9,2.0425,5.0,DMSO,K83192048,BRD-K83192048-050-03-5,dimethindene-(S)-(+),acetylcholine receptor antagonist,BR00122246,M17,9,4245,4245,4245,4245,2023_05_15_Batch1,0.010798920107989201,0.21628045157456924
305,S-C-7314-04-CMP-001,BRD-K98251413-001-07-9,1.7617,5.0,DMSO,K98251413,BRD-K98251413-001-04-0,IOX2,hypoxia inducible factor inhibitor,BR00122246,M18,9,4463,4463,4463,4463,2023_05_15_Batch1,0.0007999200079992001,0.37488328664799253
306,S-C-7314-04-CMP-001,BRD-A53576514-048-02-8,2.3075,5.0,DMSO,A53576514,BRD-A53576514-048-14-3,orphenadrine,acetylcholine receptor antagonist,BR00122246,M19,9,4087,4087,4087,4087,2023_05_15_Batch1,0.044295570442955706,0.07960992907801417
307,S-C-7314-04-CMP-001,BRD-K25433859-003-03-1,1.5693,5.0,DMSO,K25433859,BRD-K25433859-003-23-9,maprotiline,tricyclic antidepressant,BR00122246,M20,9,4265,4265,4265,4265,2023_05_15_Batch1,0.29717028297170284,0.019661580932982328
308,S-C-7314-04-CMP-001,BRD-K93942811-001-03-9,1.9224,5.0,DMSO,K93942811,BRD-K93942811-001-01-3,ML-323,ubiquitin specific protease inhibitor,BR00122246,M21,9,3604,3604,3604,3604,2023_05_15_Batch1,0.011498850114988501,0.1994949494949495
309,S-C-7314-04-CMP-001,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122246,M22,9,1807,1807,1807,1807,2023_05_15_Batch1,9.999000099990002e-05,1.0
